id,category_en,category_es,question_en,answer_en,question_es,answer_es,question_bilingual,answer_bilingual,tags,source_url
qa_145,Roof Sealing,Sellado de techos,What is Crossco® Super White™?,"Crossco® Super White™ is a CROSSCO product in the Roof Sealing category. A water-based acrylic modified PVDF roof coating offering the ultimate in reflectivity, color stability, and weather-resistant performance. Maintains flexibility while providing durable protection against environmental elements. Designed as a protective finishing coat for roofing applications.",¿Qué es Crossco® Super White™?,"Crossco® Super White™ es un producto de CROSSCO en la categoría Sellado de techos. Revestimiento de techo acrílico modificado con PVDF a base de agua que ofrece alta reflectividad, estabilidad de color y resistencia al clima. Mantiene flexibilidad mientras brinda protección duradera contra elementos ambientales. Diseñado como capa protectora final para aplicaciones de techo.","EN: What is Crossco® Super White™?
ES: ¿Qué es Crossco® Super White™?","EN: Crossco® Super White™ is a CROSSCO product in the Roof Sealing category. A water-based acrylic modified PVDF roof coating offering the ultimate in reflectivity, color stability, and weather-resistant performance. Maintains flexibility while providing durable protection against environmental elements. Designed as a protective finishing coat for roofing applications.
ES: Crossco® Super White™ es un producto de CROSSCO en la categoría Sellado de techos. Revestimiento de techo acrílico modificado con PVDF a base de agua que ofrece alta reflectividad, estabilidad de color y resistencia al clima. Mantiene flexibilidad mientras brinda protección duradera contra elementos ambientales. Diseñado como capa protectora final para aplicaciones de techo.","CROSSCO,RS077",https://ncommercial.vercel.app/store/crossco-super-white
qa_146,Roof Sealing,Sellado de techos,How much does Crossco® Super White™ cost?,Crossco® Super White™ costs $49.99.,¿Cuánto cuesta Crossco® Super White™?,Crossco® Super White™ cuesta $49.99..,"EN: How much does Crossco® Super White™ cost?
ES: ¿Cuánto cuesta Crossco® Super White™?","EN: Crossco® Super White™ costs $49.99.
ES: Crossco® Super White™ cuesta $49.99..","price,cost",https://ncommercial.vercel.app/store/crossco-super-white
qa_147,Roof Sealing,Sellado de techos,What is the SKU or item number for Crossco® Super White™?,The SKU/item number for Crossco® Super White™ is RS077.,¿Qué es the SKU or item number for Crossco® Super White™?,the SKU or item number for Crossco® Super White™ es un producto de  en la categoría Sellado de techos. ,"EN: What is the SKU or item number for Crossco® Super White™?
ES: ¿Qué es the SKU or item number for Crossco® Super White™?","EN: The SKU/item number for Crossco® Super White™ is RS077.
ES: the SKU or item number for Crossco® Super White™ es un producto de  en la categoría Sellado de techos. ","sku,item number",https://ncommercial.vercel.app/store/crossco-super-white
qa_148,Roof Sealing,Sellado de techos,What is the UPC for Crossco® Super White™?,The UPC for Crossco® Super White™ is 787756300034.,¿Qué es the UPC for Crossco® Super White™?,the UPC for Crossco® Super White™ es un producto de  en la categoría Sellado de techos. ,"EN: What is the UPC for Crossco® Super White™?
ES: ¿Qué es the UPC for Crossco® Super White™?","EN: The UPC for Crossco® Super White™ is 787756300034.
ES: the UPC for Crossco® Super White™ es un producto de  en la categoría Sellado de techos. ","UPC,barcode",https://ncommercial.vercel.app/store/crossco-super-white
qa_149,Roof Sealing,Sellado de techos,What brand makes Crossco® Super White™?,Crossco® Super White™ is made by CROSSCO.,¿Qué marca fabrica Crossco® Super White™?,Crossco® Super White™ es fabricado por CROSSCO.,"EN: What brand makes Crossco® Super White™?
ES: ¿Qué marca fabrica Crossco® Super White™?","EN: Crossco® Super White™ is made by CROSSCO.
ES: Crossco® Super White™ es fabricado por CROSSCO.",brand,https://ncommercial.vercel.app/store/crossco-super-white
qa_150,Roof Sealing,Sellado de techos,How many Crossco® Super White™ are in stock?,The site lists 55 units of Crossco® Super White™ in stock.,¿Cuántas unidades de Crossco® Super White™ hay en inventario?,El sitio lista 55 unidades de Crossco® Super White™ en inventario.,"EN: How many Crossco® Super White™ are in stock?
ES: ¿Cuántas unidades de Crossco® Super White™ hay en inventario?","EN: The site lists 55 units of Crossco® Super White™ in stock.
ES: El sitio lista 55 unidades de Crossco® Super White™ en inventario.","stock,inventory",https://ncommercial.vercel.app/store/crossco-super-white
qa_151,Roof Sealing,Sellado de techos,What is the rating for Crossco® Super White™?,Crossco® Super White™ is rated 4.8 based on 143 reviews.,¿Qué es the rating for Crossco® Super White™?,the rating for Crossco® Super White™ es un producto de  en la categoría Sellado de techos. ,"EN: What is the rating for Crossco® Super White™?
ES: ¿Qué es the rating for Crossco® Super White™?","EN: Crossco® Super White™ is rated 4.8 based on 143 reviews.
ES: the rating for Crossco® Super White™ es un producto de  en la categoría Sellado de techos. ","rating,reviews",https://ncommercial.vercel.app/store/crossco-super-white
qa_152,Roof Sealing,Sellado de techos,Can I pick up Crossco® Super White™ in store?,Yes. The product page says pickup is available in 1 hour at the Naguabo store for Crossco® Super White™.,¿Puedo recoger Crossco® Super White™ en la tienda?,Sí. La página del producto indica que el recogido está disponible en 1 hora en la tienda de Naguabo para Crossco® Super White™.,"EN: Can I pick up Crossco® Super White™ in store?
ES: ¿Puedo recoger Crossco® Super White™ en la tienda?","EN: Yes. The product page says pickup is available in 1 hour at the Naguabo store for Crossco® Super White™.
ES: Sí. La página del producto indica que el recogido está disponible en 1 hora en la tienda de Naguabo para Crossco® Super White™.",pickup,https://ncommercial.vercel.app/store/crossco-super-white
qa_153,Roof Sealing,Sellado de techos,Does Crossco® Super White™ ship?,Yes. The product page says Crossco® Super White™ ships in 1-2 days.,¿Crossco® Super White™ tiene envío?,Sí. La página del producto indica que Crossco® Super White™ se envía en 1 a 2 días.,"EN: Does Crossco® Super White™ ship?
ES: ¿Crossco® Super White™ tiene envío?","EN: Yes. The product page says Crossco® Super White™ ships in 1-2 days.
ES: Sí. La página del producto indica que Crossco® Super White™ se envía en 1 a 2 días.",shipping,https://ncommercial.vercel.app/store/crossco-super-white
qa_154,Roof Sealing,Sellado de techos,Does Crossco® Super White™ qualify for free shipping?,The product page says shipping is free for orders over $99. Crossco® Super White™ is listed with that shipping note.,¿Crossco® Super White™ tiene envío?,Sí. La página del producto indica que Crossco® Super White™ se envía en 1 a 2 días.,"EN: Does Crossco® Super White™ qualify for free shipping?
ES: ¿Crossco® Super White™ tiene envío?","EN: The product page says shipping is free for orders over $99. Crossco® Super White™ is listed with that shipping note.
ES: Sí. La página del producto indica que Crossco® Super White™ se envía en 1 a 2 días.","shipping,free over 99",https://ncommercial.vercel.app/store/crossco-super-white
qa_155,Roof Sealing,Sellado de techos,What category is Crossco® Super White™ in?,Crossco® Super White™ is in the Roof Sealing category.,¿En qué categoría está Crossco® Super White™?,Crossco® Super White™ está en la categoría Sellado de techos.,"EN: What category is Crossco® Super White™ in?
ES: ¿En qué categoría está Crossco® Super White™?","EN: Crossco® Super White™ is in the Roof Sealing category.
ES: Crossco® Super White™ está en la categoría Sellado de techos.",category,https://ncommercial.vercel.app/store/crossco-super-white
qa_156,Roof Sealing,Sellado de techos,Is Crossco® Super White™ available at the Naguabo store?,Yes. The product page lists Crossco® Super White™ at the Naguabo store with 55 in stock.,¿Crossco® Super White™ está disponible en la tienda de Naguabo?,Sí. La página del producto lista Crossco® Super White™ en la tienda de Naguabo con 55 unidades en inventario.,"EN: Is Crossco® Super White™ available at the Naguabo store?
ES: ¿Crossco® Super White™ está disponible en la tienda de Naguabo?","EN: Yes. The product page lists Crossco® Super White™ at the Naguabo store with 55 in stock.
ES: Sí. La página del producto lista Crossco® Super White™ en la tienda de Naguabo con 55 unidades en inventario.","availability,Naguabo store",https://ncommercial.vercel.app/store/crossco-super-white
qa_157,Roof Sealing,Sellado de techos,Can I buy Crossco® Super White™ online?,Yes. The product page includes Add to cart and Buy now options for Crossco® Super White™.,¿Puedo comprar Crossco® Super White™ online?,Sí. La página del producto incluye opciones de Add to cart y Buy now para Crossco® Super White™.,"EN: Can I buy Crossco® Super White™ online?
ES: ¿Puedo comprar Crossco® Super White™ online?","EN: Yes. The product page includes Add to cart and Buy now options for Crossco® Super White™.
ES: Sí. La página del producto incluye opciones de Add to cart y Buy now para Crossco® Super White™.","online order,buy now",https://ncommercial.vercel.app/store/crossco-super-white
qa_158,Roof Sealing,Sellado de techos,What are the main features of Crossco® Super White™?,"Main details for Crossco® Super White™: A water-based acrylic modified PVDF roof coating offering the ultimate in reflectivity, color stability, and weather-resistant performance. Maintains flexibility while providing durable protection against environmental elements. Designed as a protective finishing coat for roofing applications.",¿Cuáles son las características principales de Crossco® Super White™?,"Detalles principales de Crossco® Super White™: Revestimiento de techo acrílico modificado con PVDF a base de agua que ofrece alta reflectividad, estabilidad de color y resistencia al clima. Mantiene flexibilidad mientras brinda protección duradera contra elementos ambientales. Diseñado como capa protectora final para aplicaciones de techo.","EN: What are the main features of Crossco® Super White™?
ES: ¿Cuáles son las características principales de Crossco® Super White™?","EN: Main details for Crossco® Super White™: A water-based acrylic modified PVDF roof coating offering the ultimate in reflectivity, color stability, and weather-resistant performance. Maintains flexibility while providing durable protection against environmental elements. Designed as a protective finishing coat for roofing applications.
ES: Detalles principales de Crossco® Super White™: Revestimiento de techo acrílico modificado con PVDF a base de agua que ofrece alta reflectividad, estabilidad de color y resistencia al clima. Mantiene flexibilidad mientras brinda protección duradera contra elementos ambientales. Diseñado como capa protectora final para aplicaciones de techo.","features,description",https://ncommercial.vercel.app/store/crossco-super-white
qa_159,Roof Sealing,Sellado de techos,Is Crossco® Super White™ a good option for its department?,"Based on the site listing, Crossco® Super White™ is a featured Roof Sealing product with a 4.8 rating and 143 reviews.",¿Crossco® Super White™ es una buena opción para su departamento?,"Según el listado del sitio, Crossco® Super White™ es un producto destacado de Sellado de techos con una calificación de  y  reseñas.","EN: Is Crossco® Super White™ a good option for its department?
ES: ¿Crossco® Super White™ es una buena opción para su departamento?","EN: Based on the site listing, Crossco® Super White™ is a featured Roof Sealing product with a 4.8 rating and 143 reviews.
ES: Según el listado del sitio, Crossco® Super White™ es un producto destacado de Sellado de techos con una calificación de  y  reseñas.","recommendation,featured",https://ncommercial.vercel.app/store/crossco-super-white
qa_160,Roof Sealing,Sellado de techos,Do you have CROSSCO RS077?,Yes. RS077 is Crossco® Super White™ by CROSSCO. The listed price is $49.99 and stock is 55 units.,¿Tienen CROSSCO RS077?,Sí. RS077 corresponde a Crossco® Super White™ de CROSSCO. El precio listado es $49.99 y el inventario es de 55 unidades.,"EN: Do you have CROSSCO RS077?
ES: ¿Tienen CROSSCO RS077?","EN: Yes. RS077 is Crossco® Super White™ by CROSSCO. The listed price is $49.99 and stock is 55 units.
ES: Sí. RS077 corresponde a Crossco® Super White™ de CROSSCO. El precio listado es $49.99 y el inventario es de 55 unidades.","CROSSCO,RS077,lookup",https://ncommercial.vercel.app/store/crossco-super-white
qa_161,Roof Sealing,Sellado de techos,What should I know before ordering Crossco® Super White™?,"Before ordering Crossco® Super White™, note the price is $49.99, SKU is RS077, stock is 55, shipping is listed as 1-2 days, and pickup is listed as 1 hour at the Naguabo store.",¿Qué debo saber antes de ordenar Crossco® Super White™?,"Antes de ordenar Crossco® Super White™, toma en cuenta que el precio es $49.99,, el SKU es RS077, el inventario es 55, el envío aparece como 1 a 2 días y el recogido aparece como 1 hora en la tienda de Naguabo.","EN: What should I know before ordering Crossco® Super White™?
ES: ¿Qué debo saber antes de ordenar Crossco® Super White™?","EN: Before ordering Crossco® Super White™, note the price is $49.99, SKU is RS077, stock is 55, shipping is listed as 1-2 days, and pickup is listed as 1 hour at the Naguabo store.
ES: Antes de ordenar Crossco® Super White™, toma en cuenta que el precio es $49.99,, el SKU es RS077, el inventario es 55, el envío aparece como 1 a 2 días y el recogido aparece como 1 hora en la tienda de Naguabo.","ordering,summary",https://ncommercial.vercel.app/store/crossco-super-white
qa_162,Roof Sealing,Sellado de techos,What is Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ is a CROSSCO product in the Roof Sealing category. An advanced roof sealer featuring 100% acrylic with a high quality brilliant white finish that provides a strong reflecting coat to protect the roof surface. Will not crack or peel despite severe weather or joint movement.,¿Qué es Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ es un producto de CROSSCO en la categoría Sellado de techos. Sellador de techo avanzado con 100% acrílico y acabado blanco brillante de alta calidad que crea una capa reflectante fuerte para proteger la superficie del techo. No se agrieta ni se despega a pesar de clima severo o movimiento de juntas.,"EN: What is Crossco® ES 2000 Plus™?
ES: ¿Qué es Crossco® ES 2000 Plus™?","EN: Crossco® ES 2000 Plus™ is a CROSSCO product in the Roof Sealing category. An advanced roof sealer featuring 100% acrylic with a high quality brilliant white finish that provides a strong reflecting coat to protect the roof surface. Will not crack or peel despite severe weather or joint movement.
ES: Crossco® ES 2000 Plus™ es un producto de CROSSCO en la categoría Sellado de techos. Sellador de techo avanzado con 100% acrílico y acabado blanco brillante de alta calidad que crea una capa reflectante fuerte para proteger la superficie del techo. No se agrieta ni se despega a pesar de clima severo o movimiento de juntas.","CROSSCO,RS050",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_163,Roof Sealing,Sellado de techos,How much does Crossco® ES 2000 Plus™ cost?,Crossco® ES 2000 Plus™ costs $42.99.,¿Cuánto cuesta Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ cuesta $42.99..,"EN: How much does Crossco® ES 2000 Plus™ cost?
ES: ¿Cuánto cuesta Crossco® ES 2000 Plus™?","EN: Crossco® ES 2000 Plus™ costs $42.99.
ES: Crossco® ES 2000 Plus™ cuesta $42.99..","price,cost",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_164,Roof Sealing,Sellado de techos,What is the SKU or item number for Crossco® ES 2000 Plus™?,The SKU/item number for Crossco® ES 2000 Plus™ is RS050.,¿Qué es the SKU or item number for Crossco® ES 2000 Plus™?,the SKU or item number for Crossco® ES 2000 Plus™ es un producto de  en la categoría Sellado de techos. ,"EN: What is the SKU or item number for Crossco® ES 2000 Plus™?
ES: ¿Qué es the SKU or item number for Crossco® ES 2000 Plus™?","EN: The SKU/item number for Crossco® ES 2000 Plus™ is RS050.
ES: the SKU or item number for Crossco® ES 2000 Plus™ es un producto de  en la categoría Sellado de techos. ","sku,item number",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_165,Roof Sealing,Sellado de techos,What is the UPC for Crossco® ES 2000 Plus™?,The UPC for Crossco® ES 2000 Plus™ is 787756300072.,¿Qué es the UPC for Crossco® ES 2000 Plus™?,the UPC for Crossco® ES 2000 Plus™ es un producto de  en la categoría Sellado de techos. ,"EN: What is the UPC for Crossco® ES 2000 Plus™?
ES: ¿Qué es the UPC for Crossco® ES 2000 Plus™?","EN: The UPC for Crossco® ES 2000 Plus™ is 787756300072.
ES: the UPC for Crossco® ES 2000 Plus™ es un producto de  en la categoría Sellado de techos. ","UPC,barcode",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_166,Roof Sealing,Sellado de techos,What brand makes Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ is made by CROSSCO.,¿Qué marca fabrica Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ es fabricado por CROSSCO.,"EN: What brand makes Crossco® ES 2000 Plus™?
ES: ¿Qué marca fabrica Crossco® ES 2000 Plus™?","EN: Crossco® ES 2000 Plus™ is made by CROSSCO.
ES: Crossco® ES 2000 Plus™ es fabricado por CROSSCO.",brand,https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_167,Roof Sealing,Sellado de techos,How many Crossco® ES 2000 Plus™ are in stock?,The site lists 80 units of Crossco® ES 2000 Plus™ in stock.,¿Cuántas unidades de Crossco® ES 2000 Plus™ hay en inventario?,El sitio lista 80 unidades de Crossco® ES 2000 Plus™ en inventario.,"EN: How many Crossco® ES 2000 Plus™ are in stock?
ES: ¿Cuántas unidades de Crossco® ES 2000 Plus™ hay en inventario?","EN: The site lists 80 units of Crossco® ES 2000 Plus™ in stock.
ES: El sitio lista 80 unidades de Crossco® ES 2000 Plus™ en inventario.","stock,inventory",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_168,Roof Sealing,Sellado de techos,What is the rating for Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ is rated 4.8 based on 201 reviews.,¿Qué es the rating for Crossco® ES 2000 Plus™?,the rating for Crossco® ES 2000 Plus™ es un producto de  en la categoría Sellado de techos. ,"EN: What is the rating for Crossco® ES 2000 Plus™?
ES: ¿Qué es the rating for Crossco® ES 2000 Plus™?","EN: Crossco® ES 2000 Plus™ is rated 4.8 based on 201 reviews.
ES: the rating for Crossco® ES 2000 Plus™ es un producto de  en la categoría Sellado de techos. ","rating,reviews",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_169,Roof Sealing,Sellado de techos,Can I pick up Crossco® ES 2000 Plus™ in store?,Yes. The product page says pickup is available in 1 hour at the Naguabo store for Crossco® ES 2000 Plus™.,¿Puedo recoger Crossco® ES 2000 Plus™ en la tienda?,Sí. La página del producto indica que el recogido está disponible en 1 hora en la tienda de Naguabo para Crossco® ES 2000 Plus™.,"EN: Can I pick up Crossco® ES 2000 Plus™ in store?
ES: ¿Puedo recoger Crossco® ES 2000 Plus™ en la tienda?","EN: Yes. The product page says pickup is available in 1 hour at the Naguabo store for Crossco® ES 2000 Plus™.
ES: Sí. La página del producto indica que el recogido está disponible en 1 hora en la tienda de Naguabo para Crossco® ES 2000 Plus™.",pickup,https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_170,Roof Sealing,Sellado de techos,Does Crossco® ES 2000 Plus™ ship?,Yes. The product page says Crossco® ES 2000 Plus™ ships in 1-2 days.,¿Crossco® ES 2000 Plus™ tiene envío?,Sí. La página del producto indica que Crossco® ES 2000 Plus™ se envía en 1 a 2 días.,"EN: Does Crossco® ES 2000 Plus™ ship?
ES: ¿Crossco® ES 2000 Plus™ tiene envío?","EN: Yes. The product page says Crossco® ES 2000 Plus™ ships in 1-2 days.
ES: Sí. La página del producto indica que Crossco® ES 2000 Plus™ se envía en 1 a 2 días.",shipping,https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_171,Roof Sealing,Sellado de techos,Does Crossco® ES 2000 Plus™ qualify for free shipping?,The product page says shipping is free for orders over $99. Crossco® ES 2000 Plus™ is listed with that shipping note.,¿Crossco® ES 2000 Plus™ tiene envío?,Sí. La página del producto indica que Crossco® ES 2000 Plus™ se envía en 1 a 2 días.,"EN: Does Crossco® ES 2000 Plus™ qualify for free shipping?
ES: ¿Crossco® ES 2000 Plus™ tiene envío?","EN: The product page says shipping is free for orders over $99. Crossco® ES 2000 Plus™ is listed with that shipping note.
ES: Sí. La página del producto indica que Crossco® ES 2000 Plus™ se envía en 1 a 2 días.","shipping,free over 99",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_172,Roof Sealing,Sellado de techos,What category is Crossco® ES 2000 Plus™ in?,Crossco® ES 2000 Plus™ is in the Roof Sealing category.,¿En qué categoría está Crossco® ES 2000 Plus™?,Crossco® ES 2000 Plus™ está en la categoría Sellado de techos.,"EN: What category is Crossco® ES 2000 Plus™ in?
ES: ¿En qué categoría está Crossco® ES 2000 Plus™?","EN: Crossco® ES 2000 Plus™ is in the Roof Sealing category.
ES: Crossco® ES 2000 Plus™ está en la categoría Sellado de techos.",category,https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_173,Roof Sealing,Sellado de techos,Is Crossco® ES 2000 Plus™ available at the Naguabo store?,Yes. The product page lists Crossco® ES 2000 Plus™ at the Naguabo store with 80 in stock.,¿Crossco® ES 2000 Plus™ está disponible en la tienda de Naguabo?,Sí. La página del producto lista Crossco® ES 2000 Plus™ en la tienda de Naguabo con 80 unidades en inventario.,"EN: Is Crossco® ES 2000 Plus™ available at the Naguabo store?
ES: ¿Crossco® ES 2000 Plus™ está disponible en la tienda de Naguabo?","EN: Yes. The product page lists Crossco® ES 2000 Plus™ at the Naguabo store with 80 in stock.
ES: Sí. La página del producto lista Crossco® ES 2000 Plus™ en la tienda de Naguabo con 80 unidades en inventario.","availability,Naguabo store",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_174,Roof Sealing,Sellado de techos,Can I buy Crossco® ES 2000 Plus™ online?,Yes. The product page includes Add to cart and Buy now options for Crossco® ES 2000 Plus™.,¿Puedo comprar Crossco® ES 2000 Plus™ online?,Sí. La página del producto incluye opciones de Add to cart y Buy now para Crossco® ES 2000 Plus™.,"EN: Can I buy Crossco® ES 2000 Plus™ online?
ES: ¿Puedo comprar Crossco® ES 2000 Plus™ online?","EN: Yes. The product page includes Add to cart and Buy now options for Crossco® ES 2000 Plus™.
ES: Sí. La página del producto incluye opciones de Add to cart y Buy now para Crossco® ES 2000 Plus™.","online order,buy now",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_175,Roof Sealing,Sellado de techos,What are the main features of Crossco® ES 2000 Plus™?,Main details for Crossco® ES 2000 Plus™: An advanced roof sealer featuring 100% acrylic with a high quality brilliant white finish that provides a strong reflecting coat to protect the roof surface. Will not crack or peel despite severe weather or joint movement.,¿Cuáles son las características principales de Crossco® ES 2000 Plus™?,Detalles principales de Crossco® ES 2000 Plus™: Sellador de techo avanzado con 100% acrílico y acabado blanco brillante de alta calidad que crea una capa reflectante fuerte para proteger la superficie del techo. No se agrieta ni se despega a pesar de clima severo o movimiento de juntas.,"EN: What are the main features of Crossco® ES 2000 Plus™?
ES: ¿Cuáles son las características principales de Crossco® ES 2000 Plus™?","EN: Main details for Crossco® ES 2000 Plus™: An advanced roof sealer featuring 100% acrylic with a high quality brilliant white finish that provides a strong reflecting coat to protect the roof surface. Will not crack or peel despite severe weather or joint movement.
ES: Detalles principales de Crossco® ES 2000 Plus™: Sellador de techo avanzado con 100% acrílico y acabado blanco brillante de alta calidad que crea una capa reflectante fuerte para proteger la superficie del techo. No se agrieta ni se despega a pesar de clima severo o movimiento de juntas.","features,description",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_176,Roof Sealing,Sellado de techos,Is Crossco® ES 2000 Plus™ a good option for its department?,"Based on the site listing, Crossco® ES 2000 Plus™ is a featured Roof Sealing product with a 4.8 rating and 201 reviews.",¿Crossco® ES 2000 Plus™ es una buena opción para su departamento?,"Según el listado del sitio, Crossco® ES 2000 Plus™ es un producto destacado de Sellado de techos con una calificación de  y  reseñas.","EN: Is Crossco® ES 2000 Plus™ a good option for its department?
ES: ¿Crossco® ES 2000 Plus™ es una buena opción para su departamento?","EN: Based on the site listing, Crossco® ES 2000 Plus™ is a featured Roof Sealing product with a 4.8 rating and 201 reviews.
ES: Según el listado del sitio, Crossco® ES 2000 Plus™ es un producto destacado de Sellado de techos con una calificación de  y  reseñas.","recommendation,featured",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_177,Roof Sealing,Sellado de techos,Do you have CROSSCO RS050?,Yes. RS050 is Crossco® ES 2000 Plus™ by CROSSCO. The listed price is $42.99 and stock is 80 units.,¿Tienen CROSSCO RS050?,Sí. RS050 corresponde a Crossco® ES 2000 Plus™ de CROSSCO. El precio listado es $42.99 y el inventario es de 80 unidades.,"EN: Do you have CROSSCO RS050?
ES: ¿Tienen CROSSCO RS050?","EN: Yes. RS050 is Crossco® ES 2000 Plus™ by CROSSCO. The listed price is $42.99 and stock is 80 units.
ES: Sí. RS050 corresponde a Crossco® ES 2000 Plus™ de CROSSCO. El precio listado es $42.99 y el inventario es de 80 unidades.","CROSSCO,RS050,lookup",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_178,Roof Sealing,Sellado de techos,What should I know before ordering Crossco® ES 2000 Plus™?,"Before ordering Crossco® ES 2000 Plus™, note the price is $42.99, SKU is RS050, stock is 80, shipping is listed as 1-2 days, and pickup is listed as 1 hour at the Naguabo store.",¿Qué debo saber antes de ordenar Crossco® ES 2000 Plus™?,"Antes de ordenar Crossco® ES 2000 Plus™, toma en cuenta que el precio es $42.99,, el SKU es RS050, el inventario es 80, el envío aparece como 1 a 2 días y el recogido aparece como 1 hora en la tienda de Naguabo.","EN: What should I know before ordering Crossco® ES 2000 Plus™?
ES: ¿Qué debo saber antes de ordenar Crossco® ES 2000 Plus™?","EN: Before ordering Crossco® ES 2000 Plus™, note the price is $42.99, SKU is RS050, stock is 80, shipping is listed as 1-2 days, and pickup is listed as 1 hour at the Naguabo store.
ES: Antes de ordenar Crossco® ES 2000 Plus™, toma en cuenta que el precio es $42.99,, el SKU es RS050, el inventario es 80, el envío aparece como 1 a 2 días y el recogido aparece como 1 hora en la tienda de Naguabo.","ordering,summary",https://ncommercial.vercel.app/store/crossco-es-2000-plus
qa_179,deals,ofertas,Which products are currently shown with discounts?,"Discounted products shown include DEWALT 20V MAX Cordless Drill Kit at 20% off, Moen Single-Handle Kitchen Faucet at 20% off, True Temper Heavy Duty Wheelbarrow 6 cu ft at 25% off, and Crossco Water Guard 5 Gal at 20% off.",¿Qué productos aparecen actualmente con descuentos?,"Los productos con descuentos mostrados incluyen DEWALT 20V MAX Cordless Drill Kit con 20% de descuento, Moen Single-Handle Kitchen Faucet con 20% de descuento, True Temper Heavy Duty Wheelbarrow 6 cu ft con 25% de descuento y Crossco Water Guard 5 Gal con 20% de descuento.","EN: Which products are currently shown with discounts?
ES: ¿Qué productos aparecen actualmente con descuentos?","EN: Discounted products shown include DEWALT 20V MAX Cordless Drill Kit at 20% off, Moen Single-Handle Kitchen Faucet at 20% off, True Temper Heavy Duty Wheelbarrow 6 cu ft at 25% off, and Crossco Water Guard 5 Gal at 20% off.
ES: Los productos con descuentos mostrados incluyen DEWALT 20V MAX Cordless Drill Kit con 20% de descuento, Moen Single-Handle Kitchen Faucet con 20% de descuento, True Temper Heavy Duty Wheelbarrow 6 cu ft con 25% de descuento y Crossco Water Guard 5 Gal con 20% de descuento.","discounts,special offers",https://ncommercial.vercel.app/
qa_180,deals,ofertas,Which product has the biggest discount?,The largest listed percentage discount is the True Temper Heavy Duty Wheelbarrow 6 cu ft at 25% off.,¿Qué producto tiene el descuento más grande?,El mayor porcentaje de descuento listado es la True Temper Heavy Duty Wheelbarrow 6 cu ft con 25% de descuento.,"EN: Which product has the biggest discount?
ES: ¿Qué producto tiene el descuento más grande?","EN: The largest listed percentage discount is the True Temper Heavy Duty Wheelbarrow 6 cu ft at 25% off.
ES: El mayor porcentaje de descuento listado es la True Temper Heavy Duty Wheelbarrow 6 cu ft con 25% de descuento.",discount,https://ncommercial.vercel.app/
qa_181,comparison,comparación,Which listed product has the lowest price?,The lowest listed price among the visible products is Quikrete 60 lb. Concrete Mix at $6.48.,¿Qué producto listado tiene el precio más bajo?,El precio más bajo entre los productos visibles es Quikrete 60 lb. Concrete Mix a $6.48.,"EN: Which listed product has the lowest price?
ES: ¿Qué producto listado tiene el precio más bajo?","EN: The lowest listed price among the visible products is Quikrete 60 lb. Concrete Mix at $6.48.
ES: El precio más bajo entre los productos visibles es Quikrete 60 lb. Concrete Mix a $6.48.","price,lowest",https://ncommercial.vercel.app/
qa_182,comparison,comparación,Which listed product has the highest price?,The highest listed price among the visible products is the DEWALT 20V MAX Cordless Drill Kit at $199.99 sale price.,¿Qué producto listado tiene el precio más alto?,El precio más alto entre los productos visibles es el DEWALT 20V MAX Cordless Drill Kit a precio de oferta de $199.99.,"EN: Which listed product has the highest price?
ES: ¿Qué producto listado tiene el precio más alto?","EN: The highest listed price among the visible products is the DEWALT 20V MAX Cordless Drill Kit at $199.99 sale price.
ES: El precio más alto entre los productos visibles es el DEWALT 20V MAX Cordless Drill Kit a precio de oferta de $199.99.","price,highest",https://ncommercial.vercel.app/
